"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"6074","2020-07-17 13:14:28.805344035","192.168.56.104","192.168.56.105","TCP","80","3212","60","80  >  3212 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6075","2020-07-17 13:14:28.805346677","192.168.56.104","192.168.56.105","TCP","80","3213","60","80  >  3213 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6076","2020-07-17 13:14:28.805349065","192.168.56.104","192.168.56.105","TCP","80","3214","60","80  >  3214 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6077","2020-07-17 13:14:28.805351472","192.168.56.104","192.168.56.105","TCP","80","3215","60","80  >  3215 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6078","2020-07-17 13:14:28.805353805","192.168.56.104","192.168.56.105","TCP","80","3216","60","80  >  3216 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6079","2020-07-17 13:14:28.805357297","192.168.56.105","192.168.56.104","TCP","3211","80","54","3211  >  80 [RST] Seq=1 Win=0 Len=0"
"6080","2020-07-17 13:14:28.805360089","192.168.56.105","192.168.56.104","TCP","3212","80","54","3212  >  80 [RST] Seq=1 Win=0 Len=0"
"6081","2020-07-17 13:14:28.805361111","192.168.56.105","192.168.56.104","TCP","3213","80","54","3213  >  80 [RST] Seq=1 Win=0 Len=0"
"6082","2020-07-17 13:14:28.805362051","192.168.56.105","192.168.56.104","TCP","3214","80","54","3214  >  80 [RST] Seq=1 Win=0 Len=0"
"6083","2020-07-17 13:14:28.805363033","192.168.56.105","192.168.56.104","TCP","3215","80","54","3215  >  80 [RST] Seq=1 Win=0 Len=0"
"6084","2020-07-17 13:14:28.805363965","192.168.56.105","192.168.56.104","TCP","3216","80","54","3216  >  80 [RST] Seq=1 Win=0 Len=0"
"6085","2020-07-17 13:14:28.805418523","192.168.56.105","192.168.56.104","TCP","3217","80","54","[TCP Port numbers reused] 3217  >  80 [SYN] Seq=0 Win=512 Len=0"
"6086","2020-07-17 13:14:28.805444672","192.168.56.105","192.168.56.104","TCP","3218","80","54","3218  >  80 [SYN] Seq=0 Win=512 Len=0"
"6087","2020-07-17 13:14:28.805454289","192.168.56.104","192.168.56.105","TCP","80","3217","60","[TCP ACKed unseen segment] 80  >  3217 [SYN, ACK] Seq=0 Ack=548770668 Win=29200 Len=0 MSS=1460"
"6088","2020-07-17 13:14:28.805464157","192.168.56.105","192.168.56.104","TCP","3217","80","54","3217  >  80 [RST] Seq=548770668 Win=0 Len=0"
"6089","2020-07-17 13:14:28.805496994","192.168.56.105","192.168.56.104","TCP","3220","80","54","3220  >  80 [SYN] Seq=0 Win=512 Len=0"
"6090","2020-07-17 13:14:28.805538461","192.168.56.105","192.168.56.104","TCP","3220","80","54","[TCP Port numbers reused] 3220  >  80 [SYN] Seq=0 Win=512 Len=0"
"6091","2020-07-17 13:14:28.805605962","192.168.56.105","192.168.56.104","TCP","3222","80","54","3222  >  80 [SYN] Seq=0 Win=512 Len=0"
"6092","2020-07-17 13:14:28.805612573","192.168.56.104","192.168.56.105","TCP","80","3217","60","[TCP Dup ACK 6087#1] [TCP ACKed unseen segment] 80  >  3217 [ACK] Seq=1 Ack=548770668 Win=29200 Len=0"
"6093","2020-07-17 13:14:28.805619172","192.168.56.104","192.168.56.105","TCP","80","3218","60","80  >  3218 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6094","2020-07-17 13:14:28.805621693","192.168.56.104","192.168.56.105","TCP","80","3220","60","[TCP ACKed unseen segment] 80  >  3220 [SYN, ACK] Seq=0 Ack=1040860612 Win=29200 Len=0 MSS=1460"
"6095","2020-07-17 13:14:28.805623952","192.168.56.104","192.168.56.105","TCP","80","3220","60","[TCP Dup ACK 6094#1] [TCP ACKed unseen segment] 80  >  3220 [ACK] Seq=1 Ack=1040860612 Win=29200 Len=0"
"6096","2020-07-17 13:14:28.805625301","192.168.56.105","192.168.56.104","TCP","3217","80","54","3217  >  80 [RST] Seq=548770668 Win=0 Len=0"
"6097","2020-07-17 13:14:28.805627345","192.168.56.105","192.168.56.104","TCP","3218","80","54","3218  >  80 [RST] Seq=1 Win=0 Len=0"
"6098","2020-07-17 13:14:28.805628347","192.168.56.105","192.168.56.104","TCP","3220","80","54","3220  >  80 [RST] Seq=1040860612 Win=0 Len=0"
"6099","2020-07-17 13:14:28.805637539","192.168.56.105","192.168.56.104","TCP","3220","80","54","3220  >  80 [RST] Seq=1040860612 Win=0 Len=0"
"6100","2020-07-17 13:14:28.805678667","192.168.56.105","192.168.56.104","TCP","3222","80","54","[TCP Port numbers reused] 3222  >  80 [SYN] Seq=0 Win=512 Len=0"
"6101","2020-07-17 13:14:28.805754747","192.168.56.105","192.168.56.104","TCP","3224","80","54","3224  >  80 [SYN] Seq=0 Win=512 Len=0"
"6102","2020-07-17 13:14:28.805766931","192.168.56.104","192.168.56.105","TCP","80","3222","60","80  >  3222 [SYN, ACK] Seq=0 Ack=3479938126 Win=29200 Len=0 MSS=1460"
"6103","2020-07-17 13:14:28.805786170","192.168.56.105","192.168.56.104","TCP","3222","80","54","3222  >  80 [RST] Seq=3479938126 Win=0 Len=0"
"6104","2020-07-17 13:14:28.805821735","192.168.56.105","192.168.56.104","TCP","3224","80","54","[TCP Port numbers reused] 3224  >  80 [SYN] Seq=0 Win=512 Len=0"
"6105","2020-07-17 13:14:28.805830300","192.168.56.104","192.168.56.105","TCP","80","3222","60","[TCP Dup ACK 6102#1] 80  >  3222 [ACK] Seq=1 Ack=3479938126 Win=29200 Len=0"
"6106","2020-07-17 13:14:28.805849800","192.168.56.105","192.168.56.104","TCP","3222","80","54","3222  >  80 [RST] Seq=3479938126 Win=0 Len=0"
"6107","2020-07-17 13:14:28.805899532","192.168.56.105","192.168.56.104","TCP","3225","80","54","3225  >  80 [SYN] Seq=0 Win=512 Len=0"
"6108","2020-07-17 13:14:28.805921132","192.168.56.104","192.168.56.105","TCP","80","3224","60","80  >  3224 [SYN, ACK] Seq=0 Ack=4041131855 Win=29200 Len=0 MSS=1460"
"6109","2020-07-17 13:14:28.805929779","192.168.56.105","192.168.56.104","TCP","3224","80","54","3224  >  80 [RST] Seq=4041131855 Win=0 Len=0"
"6110","2020-07-17 13:14:28.805961317","192.168.56.105","192.168.56.104","TCP","3226","80","54","3226  >  80 [SYN] Seq=0 Win=512 Len=0"
"6111","2020-07-17 13:14:28.806014477","192.168.56.105","192.168.56.104","TCP","3227","80","54","3227  >  80 [SYN] Seq=0 Win=512 Len=0"
"6112","2020-07-17 13:14:28.806021406","192.168.56.104","192.168.56.105","TCP","80","3224","60","[TCP Dup ACK 6108#1] 80  >  3224 [ACK] Seq=1 Ack=4041131855 Win=29200 Len=0"
"6113","2020-07-17 13:14:28.806027968","192.168.56.105","192.168.56.104","TCP","3224","80","54","3224  >  80 [RST] Seq=4041131855 Win=0 Len=0"
"6114","2020-07-17 13:14:28.806047384","192.168.56.104","192.168.56.105","TCP","80","3225","60","80  >  3225 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6115","2020-07-17 13:14:28.806051426","192.168.56.105","192.168.56.104","TCP","3225","80","54","3225  >  80 [RST] Seq=1 Win=0 Len=0"
"6116","2020-07-17 13:14:28.806061934","192.168.56.104","192.168.56.105","TCP","80","3226","60","80  >  3226 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6117","2020-07-17 13:14:28.806064790","192.168.56.105","192.168.56.104","TCP","3226","80","54","3226  >  80 [RST] Seq=1 Win=0 Len=0"
"6118","2020-07-17 13:14:28.806088584","192.168.56.105","192.168.56.104","TCP","3229","80","54","3229  >  80 [SYN] Seq=0 Win=512 Len=0"
"6119","2020-07-17 13:14:28.806131428","192.168.56.105","192.168.56.104","TCP","3229","80","54","[TCP Port numbers reused] 3229  >  80 [SYN] Seq=0 Win=512 Len=0"
"6120","2020-07-17 13:14:28.806172919","192.168.56.105","192.168.56.104","TCP","3230","80","54","3230  >  80 [SYN] Seq=0 Win=512 Len=0"
"6121","2020-07-17 13:14:28.806186125","192.168.56.104","192.168.56.105","TCP","80","3227","60","80  >  3227 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6122","2020-07-17 13:14:28.806192913","192.168.56.105","192.168.56.104","TCP","3227","80","54","3227  >  80 [RST] Seq=1 Win=0 Len=0"
"6123","2020-07-17 13:14:28.806235608","192.168.56.105","192.168.56.104","TCP","3232","80","54","3232  >  80 [SYN] Seq=0 Win=512 Len=0"
"6124","2020-07-17 13:14:28.806273653","192.168.56.104","192.168.56.105","TCP","80","3229","60","80  >  3229 [SYN, ACK] Seq=0 Ack=3197799406 Win=29200 Len=0 MSS=1460"
"6125","2020-07-17 13:14:28.806280300","192.168.56.105","192.168.56.104","TCP","3229","80","54","3229  >  80 [RST] Seq=3197799406 Win=0 Len=0"
"6126","2020-07-17 13:14:28.806306689","192.168.56.105","192.168.56.104","TCP","3232","80","54","[TCP Port numbers reused] 3232  >  80 [SYN] Seq=0 Win=512 Len=0"
"6127","2020-07-17 13:14:28.806328802","192.168.56.104","192.168.56.105","TCP","80","3229","60","[TCP Dup ACK 6124#1] 80  >  3229 [ACK] Seq=1 Ack=3197799406 Win=29200 Len=0"
"6128","2020-07-17 13:14:28.806332877","192.168.56.105","192.168.56.104","TCP","3234","80","54","3234  >  80 [SYN] Seq=0 Win=512 Len=0"
"6129","2020-07-17 13:14:28.806338882","192.168.56.104","192.168.56.105","TCP","80","3230","60","80  >  3230 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"6130","2020-07-17 13:14:28.806344232","192.168.56.104","192.168.56.105","TCP","80","3232","60","[TCP ACKed unseen segment] 80  >  3232 [SYN, ACK] Seq=0 Ack=66044369 Win=29200 Len=0 MSS=1460"
"6131","2020-07-17 13:14:28.806344905","192.168.56.105","192.168.56.104","TCP","3229","80","54","3229  >  80 [RST] Seq=3197799406 Win=0 Len=0"
"6132","2020-07-17 13:14:28.806346318","192.168.56.105","192.168.56.104","TCP","3230","80","54","3230  >  80 [RST] Seq=1 Win=0 Len=0"
"6133","2020-07-17 13:14:28.806353721","192.168.56.105","192.168.56.104","TCP","3232","80","54","3232  >  80 [RST] Seq=66044369 Win=0 Len=0"
"6134","2020-07-17 13:14:28.806389062","192.168.56.105","192.168.56.104","TCP","3235","80","54","3235  >  80 [SYN] Seq=0 Win=512 Len=0"
"6135","2020-07-17 13:14:28.806428379","192.168.56.104","192.168.56.105","TCP","80","3232","60","[TCP Dup ACK 6130#1] [TCP ACKed unseen segment] 80  >  3232 [ACK] Seq=1 Ack=66044369 Win=29200 Len=0"
"6136","2020-07-17 13:14:28.806438076","192.168.56.105","192.168.56.104","TCP","3232","80","54","3232  >  80 [RST] Seq=66044369 Win=0 Len=0"
"6137","2020-07-17 13:14:28.806463810","192.168.56.105","192.168.56.104","TCP","3235","80","54","[TCP Port numbers reused] 3235  >  80 [SYN] Seq=0 Win=512 Len=0"
